template_id,segment_id,segment_name,lifecycle_stage,phase_number,phase_name,day_range,primary_goal,theme,tone,title_en,body_en,cta_en,title_hi,body_hi,cta_hi,hook_type,format_type,feature_ref,iteration,ctr,engagement_rate,uninstall_rate,theme_samples,performance_status,source_template_id
TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_02,SEG_08,Low-Active At-Risk Paid,paid,6,Social & Expansion Drive,Days 16–20,Increase Monthly Retention by 15% through personalized win-back content and limited-time offers,Epic Meaning,Motivational,Ready to beat yesterday?,Your last score was 72. Can you top it in 5 minutes today?,Continue Now,,,जारी रखें,Epic Meaning,question_hook,Progress Reports,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_02
TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_03,SEG_08,Low-Active At-Risk Paid,paid,6,Social & Expansion Drive,Days 16–20,Increase Monthly Retention by 15% through personalized win-back content and limited-time offers,Epic Meaning,Motivational,Unlock Your Streak's Masterpiece,10 min daily beats 2 hr weekly,Join Now,आपने अपनी स्ट्रीक का राज खो दिया है,दैनिक अभ्यास में 10 मिनट बढ़ाएं और सप्ताह में 2 घंटे पूरा करें,शुरू करें,Epic Meaning,social_proof,Leaderboard & Community,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_03
TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_04,SEG_08,Low-Active At-Risk Paid,paid,6,Social & Expansion Drive,Days 16–20,Increase Monthly Retention by 15% through personalized win-back content and limited-time offers,Epic Meaning,Motivational,Unlock Your Streak's Masterpiece Today!,Boost your fluency with our AI-powered practice sessions,Start Your Session Now,अपनी स्ट्रीक का मास्टरपीस आज ही खोलें!,हमारे एआई-चरित्र से अपनी बोलने की क्षमता को बढ़ाएं,आज शुरू करें,Epic Meaning,insight_tip,Gamification System,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_04
TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_05,SEG_08,Low-Active At-Risk Paid,paid,6,Social & Expansion Drive,Days 16–20,Increase Monthly Retention by 15% through personalized win-back content and limited-time offers,Epic Meaning,Motivational,Unlock Your Streak's Masterpiece Today!,Tackle today's challenge to boost your fluency and unlock a new badge.,Complete Today,आपकी स्ट्रीक का मास्टरपीस लॉक करें!,आज के चैलेंज को पूरा करने से आपकी फ्लुएंसी बढ़ जाएगी।,आज पूरा करें!,Epic Meaning,challenge,Role-Based Practice Scenarios,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_05
TPL_SEG_08_OVERCOMING_THE_SLUMP_01,SEG_08,Low-Active At-Risk Paid,paid,7,Overcoming the Slump,Days 21–25,Detect and counter mid-subscription disengagement by re-anchoring user motivation and reducing session friction,Epic Meaning,Motivational,Your Streak is at Risk!,3 days left in your trial! Complete today's session to keep it alive.,Continue Now,आपका स्ट्रीक खतरे में है!,अपनी आज्ञा पूरी करने के लिए 3 दिन बाकी हैं। आज की सेशन खुलाएं और इसे जीवित रखें।,जारी रखें,Epic Meaning,direct_cta,Streak History,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_OVERCOMING_THE_SLUMP_01
TPL_SEG_08_OVERCOMING_THE_SLUMP_02,SEG_08,Low-Active At-Risk Paid,paid,7,Overcoming the Slump,Days 21–25,Detect and counter mid-subscription disengagement by re-anchoring user motivation and reducing session friction,Epic Meaning,Motivational,Phoenix Rising: Unlock Your Streak,Boost your fluency with daily practice,Start Practice Now,,Bol ke dikha,Shuru Karo,Epic Meaning,question_hook,Daily Progress,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_OVERCOMING_THE_SLUMP_02
TPL_SEG_08_OVERCOMING_THE_SLUMP_03,SEG_08,Low-Active At-Risk Paid,paid,7,Overcoming the Slump,Days 21–25,Detect and counter mid-subscription disengagement by re-anchoring user motivation and reducing session friction,Epic Meaning,Motivational,"1,400 Learners Practiced Today",Don't fall behind — your peers are moving forward. Join them now.,Continue Now,आज 1400 लोगों ने अभ्यास किया!,अपनी पीछे पड़ने से बचें — आपके दोस्त आगे बढ़ रहे हैं। उन्हें शामिल करें।,जारी रखें,Epic Meaning,social_proof,Leaderboard,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_OVERCOMING_THE_SLUMP_03
TPL_SEG_08_OVERCOMING_THE_SLUMP_04,SEG_08,Low-Active At-Risk Paid,paid,7,Overcoming the Slump,Days 21–25,Detect and counter mid-subscription disengagement by re-anchoring user motivation and reducing session friction,Epic Meaning,Motivational,Tip: 10 min daily beats 2 hr weekly,Consistency builds fluency. One short session now keeps progress compounding.,Continue Now,सुझाव: दैनिक 10 मिनट अधिक प्रभावी हैं 2 घंटे साप्ताहिक,निरंतरता भाषण की fluency बनाती है। एक छोटी सी सेशन में शुरू करें और प्रगति जोड़ें।,जारी रखें,Epic Meaning,insight_tip,Practice Scenarios,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_OVERCOMING_THE_SLUMP_04
TPL_SEG_08_OVERCOMING_THE_SLUMP_05,SEG_08,Low-Active At-Risk Paid,paid,7,Overcoming the Slump,Days 21–25,Detect and counter mid-subscription disengagement by re-anchoring user motivation and reducing session friction,Epic Meaning,Motivational,Unlock Your Streak's Masterpiece Today!,Tackle today's challenge to boost your fluency,Start Now,आज की चुनौती पर ध्यान दें!,अभ्यास को बढ़ाएं और अपने स्ट्रीक का मास्टरपीस लें,शुरू करें,Epic Meaning,challenge,Streak Milestones,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_OVERCOMING_THE_SLUMP_05
TPL_SEG_08_ROI_DEMONSTRATION_01,SEG_08,Low-Active At-Risk Paid,paid,8,ROI Demonstration,Days 26–28,Increase Monthly Retention by 5% through targeted win-back content and limited-time offers,Epic Meaning,Motivational,Unlock Your Streak's Masterpiece Today!,Daily practice with Sia boosts fluency & confidence,Start Today's Session,अपनी स्ट्रीक का रचनात्मकता का संग्रह आज खोलें!,दैनिक अभ्यास सिया से बेहतर संचार और आत्मविश्वास बढ़ाएं,आज की सेशन शुरू करें,Epic Meaning,direct_cta,general,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_ROI_DEMONSTRATION_01
TPL_SEG_08_ROI_DEMONSTRATION_02,SEG_08,Low-Active At-Risk Paid,paid,8,ROI Demonstration,Days 26–28,Increase Monthly Retention by 5% through targeted win-back content and limited-time offers,Epic Meaning,Motivational,Unlock Your Streak's Masterpiece Today!,Boost your fluency with our hyper-relevant scenarios and Indian English accent training,Start Your Streak Now!,अपनी स्ट्रीक का रचनात्मकता का संग्रह आज!,हमारे विशिष्ट प्रश्नों और भारतीय अंग्रेजी वर्णन पर आधारित प्रशिक्षण,शुरू करें अपनी स्ट्रीक!,Epic Meaning,question_hook,insight_tip,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_ROI_DEMONSTRATION_02
TPL_SEG_08_ROI_DEMONSTRATION_03,SEG_08,Low-Active At-Risk Paid,paid,8,ROI Demonstration,Days 26–28,Increase Monthly Retention by 5% through targeted win-back content and limited-time offers,Epic Meaning,Motivational,Unlock Your Streak's Masterpiece Today!,Discover how our AI tutor Sia can help you boost your fluency,Start Your Journey Now!,આપની સ્ટ્રીકનું માસ્ટરપીસ આજથી!,એલિ તરફથી અભ્યાસ કરવા માટે આપનો શિક્ષક સિયા તમારી ફ્લુએન્સીને વધારી શકે છે,આપણી યાત્રા શરૂ કરો!,Epic Meaning,social_proof,challenge,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_ROI_DEMONSTRATION_03
TPL_SEG_08_ROI_DEMONSTRATION_04,SEG_08,Low-Active At-Risk Paid,paid,8,ROI Demonstration,Days 26–28,Increase Monthly Retention by 5% through targeted win-back content and limited-time offers,Epic Meaning,Motivational,Tip: 10 Min Daily Beats 2 Hr Weekly,Consistency builds fluency. One short session now keeps progress compounding.,Continue Now,तिप्पणी: दिन में 10 मिनट से अधिक अभ्यास करने से 2 घंटे की हफ्तेवारी में बेहतर होता है,निरंतरता भाषा की ताकत बनाती है। एक छोटी सी सेशन में शुरू करो और प्रगति को जोड़ते रहो।,जारी रखें,Epic Meaning,insight_tip,general,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_ROI_DEMONSTRATION_04
TPL_SEG_08_ROI_DEMONSTRATION_05,SEG_08,Low-Active At-Risk Paid,paid,8,ROI Demonstration,Days 26–28,Increase Monthly Retention by 5% through targeted win-back content and limited-time offers,Epic Meaning,Motivational,Day 5 Challenge Unlocked,You're on a roll — tackle today's challenge to unlock your next badge.,Continue Now,दिन 5 चैलेंज लॉक किया गया है,आपकी रोल में हैं — आज के चैलेंज को पूरा करें और अगले बैज को लॉक करें।,जारी रखें,Epic Meaning,challenge,general,1,0.11333333333333333,0.3466666666666667,0.010666666666666666,3,NEUTRAL,TPL_SEG_08_ROI_DEMONSTRATION_05
TPL_SEG_08_RETENTION___RENEWAL_01,SEG_08,Low-Active At-Risk Paid,paid,9,Retention & Renewal,Days 29–30,Secure renewal before subscription lapse with a personalized win-back message,Loss Avoidance,Urgent (mild),Your Streak's Masterpiece Was Hidden,Complete today's session to unlock it,Complete Now,अपनी स्ट्रीक का मास्टरपीस छुप गया है,आज के सत्र को पूरा करें और खोलें,आज पूरा करें,Loss Avoidance,direct_cta,Streaks,1,0.12333333333333334,0.36000000000000004,0.010166666666666666,3,NEUTRAL,TPL_SEG_08_RETENTION___RENEWAL_01
TPL_SEG_08_RETENTION___RENEWAL_02,SEG_08,Low-Active At-Risk Paid,paid,9,Retention & Renewal,Days 29–30,Secure renewal before subscription lapse with a personalized win-back message,Loss Avoidance,Urgent (mild),Unlock Your Streak's Masterpiece Today!,Boost your fluency with our daily challenge,Start Now,अपनी स्ट्रीक का रचनात्मकता में बदलाव करें आज!,दैनिक चुनौती के साथ अपनी भाषा कौशल को बढ़ाएं,शुरू करें,Loss Avoidance,question_hook,Score,1,0.12333333333333334,0.36000000000000004,0.010166666666666666,3,NEUTRAL,TPL_SEG_08_RETENTION___RENEWAL_02
TPL_SEG_08_RETENTION___RENEWAL_03,SEG_08,Low-Active At-Risk Paid,paid,9,Retention & Renewal,Days 29–30,Secure renewal before subscription lapse with a personalized win-back message,Loss Avoidance,Urgent (mild),"Your Streak Was Hidden, But SpeakX Uncovered It",Don't let progress fade away. Unlock your streak's potential now.,Join Now,"अपनी प्रगति को खोजें, लेकिन सीखें नहीं",आज ही अपने स्ट्रीक का फायदा उठाएं,आज ही शुरू करें,Loss Avoidance,social_proof,Learners,1,0.12333333333333334,0.36000000000000004,0.010166666666666666,3,NEUTRAL,TPL_SEG_08_RETENTION___RENEWAL_03
TPL_SEG_08_RETENTION___RENEWAL_04,SEG_08,Low-Active At-Risk Paid,paid,9,Retention & Renewal,Days 29–30,Secure renewal before subscription lapse with a personalized win-back message,Loss Avoidance,Urgent (mild),Tip: 10 min Daily Beats 2 hr Weekly,Consistency builds fluency. One short session now keeps progress compounding.,Continue Now,टिप: 10 मिनट की दैनिक अभ्यास 2 घंटे की साप्ताहिक अभ्यास से बेहतर है,निरंतरता भाषण की गुणवत्ता बनाती है। एक छोटी सी सेशन अब प्रगति को जोड़ती है।,जारी रखें,Loss Avoidance,insight_tip,Practice,1,0.12333333333333334,0.36000000000000004,0.010166666666666666,3,NEUTRAL,TPL_SEG_08_RETENTION___RENEWAL_04
TPL_SEG_08_RETENTION___RENEWAL_05,SEG_08,Low-Active At-Risk Paid,paid,9,Retention & Renewal,Days 29–30,Secure renewal before subscription lapse with a personalized win-back message,Loss Avoidance,Urgent (mild),Your Streak's Masterpiece in Danger,Don't let it slip away! Complete today's challenge to save your streak.,Complete Today's Challenge,अपनी स्ट्रीक का मास्टरपीस खतरे में है,आज के चैलेंज को पूरा करें और अपनी स्ट्रीक को बचाएं।,आज का चैलेंज पूरा करें,Loss Avoidance,challenge,Badges,1,0.12333333333333334,0.36000000000000004,0.010166666666666666,3,NEUTRAL,TPL_SEG_08_RETENTION___RENEWAL_05
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_01_v2,SEG_09,Low-Active Cold Trial,trial,1,Activation & Value Discovery,Days 1–2,Deliver the 'aha moment' within the first 48 hours by showcasing the AI Tutor's personalized feedback and encouraging users to complete their first exercise.,Empowerment,Motivational,My Streak Was Lost in the Haze of Inactivity,Daily practice with Sia's AI tutor helps you find your rhythm again.,Start Your Comeback Today,நல சி ௃ி ் ாி கி,நலசி௃ி்ாிகிஞழிொிுிநலகி.,நலசி௃ி்ாிகிஞழிொிுி,Empowerment,direct_cta,general,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_01
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_02_v2,SEG_09,Low-Active Cold Trial,trial,1,Activation & Value Discovery,Days 1–2,Deliver the 'aha moment' within the first 48 hours by showcasing the AI Tutor's personalized feedback and encouraging users to complete their first exercise.,Loss Avoidance,Motivational,Unlock Your Streak's Secret,Discover how SpeakX's AI tutor helps you regain momentum with personalized feedback,Start Your Revival Today,अपनी स्ट्रीक का रहस्य खोलें,स्पीक्स के एआई ट्यूटर की मदद से अपनी गति को फिर से प्राप्त करें और व्यक्तिगत फीडबैक का लाभ उठाएं,आज शुरू करें अपनी रिज़ार्वेशन,Loss Avoidance,question_hook,insight_tip,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_02
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_03_v2,SEG_09,Low-Active Cold Trial,trial,1,Activation & Value Discovery,Days 1–2,Deliver the 'aha moment' within the first 48 hours by showcasing the AI Tutor's personalized feedback and encouraging users to complete their first exercise.,Curiosity,Motivational,Your Fresh Chapter Awaits — Curiosity,Tap into your fresh chapter with SpeakX's AI tutor today.,Start Practicing,आपकी fresh chapter यात्रा शुरू होती है,SpeakX AI ट्यूटर के साथ आज अभ्यास करें।,अभ्यास शुरू करें,Curiosity,social_proof,challenge,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_03
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_04_v2,SEG_09,Low-Active Cold Trial,trial,1,Activation & Value Discovery,Days 1–2,Deliver the 'aha moment' within the first 48 hours by showcasing the AI Tutor's personalized feedback and encouraging users to complete their first exercise.,Social Proof,Motivational,"New Season, New Streaks",Unlock daily practice with Sia's personalized feedback and boost your streak!,Start Your Streak Today,मि ं ब् पैते,मि ं पैते Sia ki vishesh pariksha se aapki streak ko badhava milega!,मि ं पैते,Social Proof,insight_tip,general,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_04
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_05_v2,SEG_09,Low-Active Cold Trial,trial,1,Activation & Value Discovery,Days 1–2,Deliver the 'aha moment' within the first 48 hours by showcasing the AI Tutor's personalized feedback and encouraging users to complete their first exercise.,Scarcity,Motivational,Your Encore Performance Awaits — Scarcity,Tap into your encore performance with SpeakX's AI tutor today.,Start Practicing,आपकी encore performance यात्रा शुरू होती है,SpeakX AI ट्यूटर के साथ आज अभ्यास करें।,अभ्यास शुरू करें,Scarcity,challenge,general,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_05
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_01_v2,SEG_09,Low-Active Cold Trial,trial,2,Habit Formation & Early Engagement,Days 3–5,Establish a daily usage pattern — 3 consecutive active days locks in behavioral habit,Epic Meaning,Friendly,My Streak Was Lost in the Haze of Inactivity,Three minutes is all it takes. Open now and keep your streak alive.,Start Now & Revive Your Streak,मेरी स्ट्रीक को अक्षरों में खोने का समय था ,तीन मिनट ही पर्याप्त है। अब खोलें और अपनी स्ट्रीक को जीवित रखें।,अब शुरू करें & अपनी स्ट्रीक को जीवित करें ,Epic Meaning,direct_cta,Sia,1,0.06,0.17333333333333334,0.024333333333333332,3,BAD,TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_01
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_02_v2,SEG_09,Low-Active Cold Trial,trial,2,Habit Formation & Early Engagement,Days 3–5,Establish a daily usage pattern — 3 consecutive active days locks in behavioral habit,Accomplishment,Friendly,Unlock Your Streak's Secret in a Time Capsule of Progress,Discover how SpeakX's AI tutor and streak tracker helped you beat yesterday's score by 15% today,Start Your Daily Habit Now,अप्रत्याशित प्रगति की समय संपत्ति में आपका स्ट्रीक लॉक करें,स्पीक्स के एआई ट्यूटर और स्ट्रीक ट्रैकर द्वारा आपको कल की तुलना में 15% बेहतर करने की क्षमता खोजें,आज से अपने दैनिक आदत शुरू करें,Accomplishment,question_hook,Exercise Completion,1,0.06,0.17333333333333334,0.024333333333333332,3,BAD,TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_02
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_03_v2,SEG_09,Low-Active Cold Trial,trial,2,Habit Formation & Early Engagement,Days 3–5,Establish a daily usage pattern — 3 consecutive active days locks in behavioral habit,Unpredictability,Friendly,Your Fresh Chapter Awaits — Streak Tracker,Unlock daily streaks with our AI-powered practice sessions.,Start Your Streak Today,ਁટ ધ઱ મજનછ઩ — ૃ૒ૠ૱,ૃ૒ૠ૱ ધિૄ૕ૠ૱જન઩િ૊િૃ૒ૠ૱,ਁટ ધ઱,Unpredictability,social_proof,Peer Progress,1,0.06,0.17333333333333334,0.024333333333333332,3,BAD,TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_03
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_04_v2,SEG_09,Low-Active Cold Trial,trial,2,Habit Formation & Early Engagement,Days 3–5,Establish a daily usage pattern — 3 consecutive active days locks in behavioral habit,Ownership,Friendly,Your New Season Awaits — Ownership,Tap into your new season with SpeakX's AI tutor today.,Start Practicing,आपकी new season यात्रा शुरू होती है,SpeakX AI ट्यूटर के साथ आज अभ्यास करें।,अभ्यास शुरू करें,Ownership,insight_tip,Daily Practice,1,0.06,0.17333333333333334,0.024333333333333332,3,BAD,TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_04
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_05_v2,SEG_09,Low-Active Cold Trial,trial,2,Habit Formation & Early Engagement,Days 3–5,Establish a daily usage pattern — 3 consecutive active days locks in behavioral habit,Loss Avoidance,Friendly,Phoenix Rises from Inactive Streaks,Unlock your streak's secret with daily challenges and AI tutor feedback.,Start Fresh Today,अभ्यास की दूसरी शुरुआत करें,दैनिक चुनौतियों और सिया के फीडबैक से अपने अभ्यास को नई ऊंचाइयों तक पहुँचाएं।,दूसरी शुरुआत करें,Loss Avoidance,challenge,Streak Milestone,1,0.06,0.17333333333333334,0.024333333333333332,3,BAD,TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_05
TPL_SEG_09_THE_CONVERSION_PUSH_01_v2,SEG_09,Low-Active Cold Trial,trial,3,The Conversion Push,Days 6–7,Convert trial user to paid subscriber before trial expiry with a one-tap upgrade,Empowerment,Motivational,My Streak Was Lost in the Haze of Inactivity,Open now and keep your streak alive with daily practice sessions.,Tap to Reactivate Now,मेरी स्ट्रीक का खो जाना अंधकार में था,आज खोलें और अपने दैनिक अभ्यास सत्रों से अपनी स्ट्रीक को फिर से जीवित करें।,ताप करें और फिर से सक्रिय करें,Empowerment,direct_cta,Sia,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_THE_CONVERSION_PUSH_01
TPL_SEG_09_THE_CONVERSION_PUSH_02_v2,SEG_09,Low-Active Cold Trial,trial,3,The Conversion Push,Days 6–7,Convert trial user to paid subscriber before trial expiry with a one-tap upgrade,Curiosity,Motivational,Unlock Your Streak's Secret in a Forgotten Box,Discover how SpeakX's AI tutor helps you improve your pronunciation with daily challenges.,Start Your Daily Challenge Now,अप्रत्याशित खोज: स्ट्रीक की गुप्तता को खोलें,स्पीक्स के एआई ट्यूटर से अपनी शब्दावला में सुधार करने के लिए दैनिक चुनौतियों का आनंद लें.,आज से शुरू करें अपनी दैनिक चुनौती,Curiosity,question_hook,Exercise Completion,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_THE_CONVERSION_PUSH_02
TPL_SEG_09_THE_CONVERSION_PUSH_03_v2,SEG_09,Low-Active Cold Trial,trial,3,The Conversion Push,Days 6–7,Convert trial user to paid subscriber before trial expiry with a one-tap upgrade,Social Proof,Motivational,Your Fresh Chapter Awaits — Social Proof,Tap into your fresh chapter with SpeakX's AI tutor today.,Start Practicing,आपकी fresh chapter यात्रा शुरू होती है,SpeakX AI ट्यूटर के साथ आज अभ्यास करें।,अभ्यास शुरू करें,Social Proof,social_proof,Leaderboard,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_THE_CONVERSION_PUSH_03
TPL_SEG_09_THE_CONVERSION_PUSH_04_v2,SEG_09,Low-Active Cold Trial,trial,3,The Conversion Push,Days 6–7,Convert trial user to paid subscriber before trial expiry with a one-tap upgrade,Scarcity,Motivational,Unlock Your Streak's Secret in a Forgotten Box,Discover SpeakX's AI tutor and boost your daily practice with our live rooms,Get Started Now,"अपडेट हुआ, बोलें तो समझें",स्पीक्स का एआई ट्यूटर सीखें और अपने दैनिक अभ्यास में जीवंतता लाएं,शुरू करें,Scarcity,insight_tip,Progress Reports,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_THE_CONVERSION_PUSH_04
TPL_SEG_09_THE_CONVERSION_PUSH_05_v2,SEG_09,Low-Active Cold Trial,trial,3,The Conversion Push,Days 6–7,Convert trial user to paid subscriber before trial expiry with a one-tap upgrade,Accomplishment,Motivational,Phoenix Rises from the Ashes of Inactivity,Tackle today's challenge to unlock your next badge.,One-Tap Upgrade Now,,,,Accomplishment,challenge,Streaks,1,0.03333333333333333,0.09333333333333334,0.031,3,BAD,TPL_SEG_09_THE_CONVERSION_PUSH_05
TPL_SEG_11_THE_WIN_BACK_01,SEG_11,Deep Churned,churned,10,The Win-Back,Day 31+,Re-activate churned users with a personalized win-back offer and a one-tap resume feature,Loss Avoidance,Urgent (mild),Your 7-day streak is at risk!,Three minutes to save it. Open now and keep your streak alive.,Start Today's Session,अपने 7 दिनों की स्ट्रीक को बचाएं!,तीन मिनट में बचाएं। अब खुलें और अपनी स्ट्रीक को जीवित रखें।,आज का सत्र शुरू करें,Loss Avoidance,direct_cta,Progress Reports,1,0.17,0.47666666666666674,0.006999999999999999,3,GOOD,TPL_SEG_11_THE_WIN_BACK_01
TPL_SEG_11_THE_WIN_BACK_02,SEG_11,Deep Churned,churned,10,The Win-Back,Day 31+,Re-activate churned users with a personalized win-back offer and a one-tap resume feature,Loss Avoidance,Urgent (mild),Ready to beat yesterday?,Your last score was 72. Can you top it in 5 minutes today?,Practice Now,आज को पिछले दिन से बेहतर बनाएं!,आपकी पिछली रेटिंग 72 थी। आज तीन मिनट में इसे पार करें।,अब अभ्यास करें,Loss Avoidance,question_hook,Role-Based Practice Scenarios,1,0.17,0.47666666666666674,0.006999999999999999,3,GOOD,TPL_SEG_11_THE_WIN_BACK_02
TPL_SEG_11_THE_WIN_BACK_03,SEG_11,Deep Churned,churned,10,The Win-Back,Day 31+,Re-activate churned users with a personalized win-back offer and a one-tap resume feature,Loss Avoidance,Urgent (mild),"1,400 learners practiced today",Don't fall behind — your peers are moving forward. Join them now.,Join the Movement,आज 1400 सीखने वालों ने अभ्यास किया!,अपने दोस्तों की ओर बढ़ रहे हैं। उन्हें शामिल हो जाएं.,आज की गति में शामिल हों,Loss Avoidance,social_proof,Leaderboard & Community,1,0.17,0.47666666666666674,0.006999999999999999,3,GOOD,TPL_SEG_11_THE_WIN_BACK_03
TPL_SEG_11_THE_WIN_BACK_04,SEG_11,Deep Churned,churned,10,The Win-Back,Day 31+,Re-activate churned users with a personalized win-back offer and a one-tap resume feature,Loss Avoidance,Urgent (mild),Tip: 10 min daily beats 2 hr weekly,Consistency builds fluency. One short session now keeps progress compounding.,Start Your Session,तिप्पणी: दैनिक 10 मिनट का अभ्यास 2 घंटे साप्ताहिक को हराता है!,स्थिरता भाषण की गुणवत्ता बनाती है। एक छोटी सी सत्र अब प्रगति को जोड़ता है।,आज का सत्र शुरू करें,Loss Avoidance,insight_tip,Gamification System,1,0.17,0.47666666666666674,0.006999999999999999,3,GOOD,TPL_SEG_11_THE_WIN_BACK_04
TPL_SEG_11_THE_WIN_BACK_05,SEG_11,Deep Churned,churned,10,The Win-Back,Day 31+,Re-activate churned users with a personalized win-back offer and a one-tap resume feature,Loss Avoidance,Urgent (mild),Day 5 Challenge Unlocked!,You're on a roll — tackle today's challenge to unlock your next badge.,Take On Today,दिन 5 चैलेंज लॉक किया गया!,आपकी गति में हैं — आज के चैलेंज को पूरा करें और अगले बैज को लॉक करें।,आज का चैलेंज लें,Loss Avoidance,challenge,XP Points,1,0.17,0.47666666666666674,0.006999999999999999,3,GOOD,TPL_SEG_11_THE_WIN_BACK_05
TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_01_v2,SEG_12,Inactive High-Propensity,inactive,11,The Low-Friction Re-engagement,Day X+,Trigger one micro-action with zero friction to re-establish presence in user's routine,Loss Avoidance,Motivational,Phoenix Rises from the Ashes of Inactivity,Unlock your streak's secret in a forgotten box with SpeakX's AI tutor,Start Now,मि ल्पे सीफि वॆतेलैड,निमेलैड वॆतेलैड क्पे रेफि,उिम,Loss Avoidance,direct_cta,general,1,0.056666666666666664,0.17,0.0185,3,BAD,TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_01
TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_02_v2,SEG_12,Inactive High-Propensity,inactive,11,The Low-Friction Re-engagement,Day X+,Trigger one micro-action with zero friction to re-establish presence in user's routine,Empowerment,Motivational,Unlock Your Streak's Secret in a Forgotten Box,Discover how SpeakX's AI tutor helps you improve pronunciation and fluency with daily challenges.,Start Daily Challenges Now,मि त् नल फि पी दौम,तेप्नल त्प्नल फि पी दौम,तेप्नल फि पी दौम,Empowerment,question_hook,general,1,0.056666666666666664,0.17,0.0185,3,BAD,TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_02
